SubjectInfo.subjID,SubjectInfo.sessionNumber,Trials.trialType,Trials.verboseTrialType,Trials.ordinal,Looks.confidence,Trials.duration,Trials.excludeTrial,Trials.excludeReason,Looks.duration_onLooks
sub-LIU_TLAO_s039,1,test,unexp-flip,14,0.7790452080222036,13.665,False,,9.431
sub-LIU_TLAO_s039,1,calibration-long,calib-long,15,0.6030299069116145,22.72,False,,9.572999999999986
sub-LIU_TLAO_s040,1,audio-test,audio-test,1,0.7177214674698142,26.338,False,,24.745
sub-LIU_TLAO_s040,1,calibration-short,calib-short,2,-1.0,19.4,False,,19.4
sub-LIU_TLAO_s040,1,train,train,3,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s040,1,fam,fam,4,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s040,1,train,train-flip,5,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s040,1,fam,fam-flip,6,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s040,1,train,train,7,-0.0078737319745147,60.0,False,,60.0
sub-LIU_TLAO_s040,1,fam,fam,8,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s040,1,train,train-flip,9,-0.4354081253210703,60.0,False,,60.0
sub-LIU_TLAO_s040,1,fam,fam-flip,10,0.5711023528061141,47.698,False,,43.101
sub-LIU_TLAO_s040,1,test,exp,11,0.8313610632179084,15.949,False,,4.811999999999999
sub-LIU_TLAO_s040,1,test,unexp,12,0.789154815459834,14.256,False,,9.361999999999998
sub-LIU_TLAO_s040,1,test,exp,13,0.5946506573424237,17.399,False,,17.281
sub-LIU_TLAO_s040,1,test,unexp,14,0.4415966530583248,12.391,False,,5.385000000000001
sub-LIU_TLAO_s040,1,calibration-long,calib-long,15,0.3833703415156749,20.074,False,,19.318
sub-LIU_TLAO_s041,1,audio-test,audio-test,1,0.7916334394502552,16.972,False,,0.0
sub-LIU_TLAO_s041,1,audio-test,audio-test,1,0.7916334394502552,16.972,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn); ,0.0
sub-LIU_TLAO_s041,1,calibration-short,calib-short,2,0.7756640429695899,19.207,False,,19.207
sub-LIU_TLAO_s041,1,train,train,3,0.8197006239446303,60.0,False,,58.437
sub-LIU_TLAO_s041,1,fam,fam,4,0.7871037841296987,60.0,False,,60.0
sub-LIU_TLAO_s041,1,train,train-flip,5,0.7805090687850689,60.0,False,,58.877
sub-LIU_TLAO_s041,1,fam,fam-flip,6,0.7831120071327503,60.0,False,,56.823
sub-LIU_TLAO_s041,1,train,train,7,0.7092179958105924,43.961,False,,38.2
sub-LIU_TLAO_s041,1,fam,fam,8,0.7715611870849665,17.49,False,,12.140999999999996
sub-LIU_TLAO_s041,1,train,train-flip,9,0.797526100472313,17.235,False,,13.566
sub-LIU_TLAO_s041,1,fam,fam-flip,10,0.7473798180040329,15.085,False,,9.929000000000002
sub-LIU_TLAO_s041,1,test,exp-flip,11,0.7241677142499083,11.902,False,,7.358999999999999
sub-LIU_TLAO_s041,1,test,unexp-flip,12,0.958366921500078,11.836,False,,6.153
sub-LIU_TLAO_s041,1,test,exp-flip,13,0.6804256290056263,7.849,False,,3.608000000000001
sub-LIU_TLAO_s041,1,test,unexp-flip,14,0.5539225640995749,10.018,False,,4.525000000000001
sub-LIU_TLAO_s041,1,calibration-long,calib-long,15,0.917597989776736,23.386,False,,23.386
sub-LIU_TLAO_s043,1,audio-test,audio-test,1,0.7127231914195338,39.773,False,,25.157000000000004
sub-LIU_TLAO_s043,1,calibration-short,calib-short,2,0.734595195039935,22.353,False,,21.954
sub-LIU_TLAO_s043,1,train,train,3,0.657562544709439,43.899,False,,10.046999999999995
sub-LIU_TLAO_s043,1,fam,fam,4,0.70247127420515,45.535,False,,36.51099999999999
sub-LIU_TLAO_s043,1,train,train-flip,5,0.7833971427858883,28.023,False,,0.041999999999998
sub-LIU_TLAO_s043,1,fam,fam-flip,6,0.7284520153475382,48.831,False,,33.78599999999998
sub-LIU_TLAO_s043,1,train,train,7,0.939762491555441,7.965,False,,2.321
sub-LIU_TLAO_s043,1,fam,fam,8,0.8598768196322701,9.65,False,,3.2840000000000007
sub-LIU_TLAO_s043,1,train,train-flip,9,0.9185988115280792,9.737,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn); External distraction; ,4.720999999999999
sub-LIU_TLAO_s043,1,fam,fam-flip,10,-1.0,9.336,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn); External distraction; External distraction; ,3.476000000000001
sub-LIU_TLAO_s043,1,test,exp-flip,11,0.641232053363564,12.103,False,,6.969
sub-LIU_TLAO_s043,1,test,unexp-flip,12,0.6575902399996865,21.903,False,,15.07099999999999
sub-LIU_TLAO_s043,1,test,exp-flip,13,-1.0,20.312,False,,15.184
sub-LIU_TLAO_s043,1,test,unexp-flip,14,-1.0,10.148,False,,5.414
sub-LIU_TLAO_s043,1,calibration-long,calib-long,15,0.8219750029223316,20.721,False,,0.0
sub-LIU_TLAO_s044,1,audio-test,audio-test,1,0.5863051631647714,36.005,False,,11.850000000000003
sub-LIU_TLAO_s044,1,calibration-short,calib-short,2,0.6647636098644522,19.972,False,,19.315
sub-LIU_TLAO_s044,1,train,train,3,0.6401567385058866,33.902,False,,15.084999999999994
sub-LIU_TLAO_s044,1,fam,fam,4,0.7496791397588689,51.702,False,,45.91199999999999
sub-LIU_TLAO_s044,1,train,train-flip,5,0.6746907988999171,56.291,False,,49.499
sub-LIU_TLAO_s044,1,fam,fam-flip,6,0.9011872454702652,60.0,False,,0.0
sub-LIU_TLAO_s044,1,train,train,7,0.6827820039233429,60.0,False,,56.24599999999999
sub-LIU_TLAO_s044,1,fam,fam,8,0.8208178902095316,60.0,False,,59.1
sub-LIU_TLAO_s044,1,train,train-flip,9,0.7170505211074604,60.0,False,,57.45299999999999
sub-LIU_TLAO_s044,1,fam,fam-flip,10,0.8115834721499325,37.766,False,,29.448
sub-LIU_TLAO_s044,1,test,exp,11,0.7794262451937912,37.57,False,,31.41
sub-LIU_TLAO_s044,1,test,unexp,12,0.8701742739169791,14.649,False,,7.400999999999999
sub-LIU_TLAO_s044,1,test,exp,13,0.7969464813170778,11.133,False,,6.441999999999999
sub-LIU_TLAO_s044,1,test,unexp,14,0.544663987420071,7.802,False,,3.177
sub-LIU_TLAO_s044,1,calibration-long,calib-long,15,0.5379227384387781,19.719,False,,14.055
sub-LIU_TLAO_s045,1,audio-test,audio-test,1,0.7682578660609714,32.402,False,,29.886000000000003
